date,nacara,psanchezcerro,puchaca,batan,salinar,quirihuac ,condorcerro,pcarretera,sectutuma,phuamba,yanapampa,sayan,santodomingo,larancocha,chosica,socsi,conta,laachirana,bellaunion,pjaqui,huatiapa,pcarreteracamana,pdiablo,chucarapi,chiriotumilaca,aguascalientes
4-Nov-14,0,0,,2.047,,0.1,64.97,,,,,12.4,7.7,,,,,7.719,,,34.4,,6.416,,,
5-Nov-14,0,0,,2.047,,0.23,61.73,,,,,,7.4,,,,,7.198,,,34.4,,,,,
6-Nov-14,0,0,,2.483,,0.83,59.73,,,,,,7.8,,,,,7.6,,,34.4,,6.164,,,
7-Nov-14,0,0,,2.643,,0.73,59.43,,,,,,8.1,,,,,8,,,34.2,,,,,
8-Nov-14,0,0,,2.811,,0.6,81.9,,,,,12.9,8.3,,,,,8.1,,,32.6,,6.099,,,
9-Nov-14,0,0,,3.972,,1.33,75.43,,,,,,7.7,,,,,8.15,,,32,,,,,
10-Nov-14,0,0,,9.059,,12.87,71.97,,,,,,7.9,,,,,8,,,32,,6.228,,,
11-Nov-14,0,5.63,,6.501,,14.67,83.47,,,,,,9.1,,,,,8.825,,,31.9,,,,,
12-Nov-14,0,7,,5.144,,12.67,95.37,,,,,16.1,12.6,,,,,9,,,31.4,,6.193,,,
13-Nov-14,0,0.63,,4.653,,8.5,109.3,,,,,,14.5,,,,,8.575,,,31.4,,,,,
14-Nov-14,0,0,,4.418,,5.4,103.47,,,,,,13.1,,,,,8.575,,,31.4,,6.132,,,
15-Nov-14,0,0,,3.76,,2.4,94.9,,,,,,11.6,,,,,8.95,,,31.4,,,,,
16-Nov-14,0,0,,3.168,,2,89.07,,,,,14.4,11.9,,,,,9.375,,,31.4,,6.179,,,
17-Nov-14,0,0,,3.168,,2.33,128,,,,,,12.8,,,,,11.5,,,31.4,,,,,
18-Nov-14,0,0,,3.76,,2.27,157.87,,,,,,12.8,,,,,10.25,,,31.7,,6.201,,,
19-Nov-14,0,0,,3.358,,1.13,132.27,,,,,19.2,12.6,,,,,8.625,,,32,,,,,
20-Nov-14,0,0,,2.986,,1,107.8,,,,,,11.2,,,,,8.55,,,32,,6.124,,,
21-Nov-14,0,0,,2.811,,0.8,85.37,,,,,,10.6,,,,,8.5,,,32,,,,,
22-Nov-14,0,0,,2.483,,0.6,69.13,,,,,12,9.7,,,,,8.35,,,33.1,,6.092,,,
23-Nov-14,0,0.63,,2.811,,0.4,62.33,,,,,,9.2,,,,,8,,,32.4,,,,,
24-Nov-14,0,0,,2.331,,0.27,62.43,,,,,,8.9,,,,,8,,,32,,6.214,,,
25-Nov-14,0,0,,2.185,,0.2,62.53,,,,,10.9,8.4,,,,,8.875,,,32,,,,,
26-Nov-14,0,0,,2.331,,0.2,62.73,,,,,,8.5,,,,,9.575,,,32,,6.186,,,
27-Nov-14,0,0,,2.047,,0.2,58.23,,,,,,8.1,,,,,9.175,,,32,,,,,
28-Nov-14,0,0,,2.047,,0.2,62.17,,,,,,7.4,,,,,9.25,,,32.1,,6.135,,,
29-Nov-14,0,0,,2.331,,0.2,64.07,,,,,10.7,7.1,,,,,8.7,,,32,,,,,
30-Nov-14,0,0,,2.483,,0.2,67.33,,,,,,7.4,,,,,8.2,,,31.9,,6.128,,,
1-Dec-14,0,0,,,,0.17,77.97,,,,,,7.4,,,,,8.35,,,31.4,,,,,
2-Dec-14,0,0,,,,0.15,71.53,,,,,,7.4,,,,,7.75,,,31.4,,5.97,,,
3-Dec-14,0,0,,,,0.15,84.67,,,,,6.9,7.7,,,,,6.875,,,31.4,,,,,
4-Dec-14,0,0,,,,0.15,91.67,,,,,,8.3,,,,,7,,,31.4,,5.88,,,
5-Dec-14,0,0,,,,1.65,100.73,,,,,,8,,,,,7.4,,,32.8,,,,,
6-Dec-14,0,0,,,,1.17,84.17,,,,,7.6,7.8,,,,,7.925,,,32.2,,5.983,,,
7-Dec-14,0,0,,,,1.5,94.73,,,,,,7.7,,,,,5.875,,,32,,,,,
8-Dec-14,0,0,,,,1.5,97.4,,,,,,8.5,,,,,1.9,,,32,,6.172,,,
9-Dec-14,0,0,,,,1.9,146.03,,,,,,8.4,,,,,1.949,,,32,,,,,
10-Dec-14,0,5.21,,,,1.77,180.97,,,,,13.9,10.9,,,,,0.47,,,31.9,,6.136,,,
11-Dec-14,0,9.38,,,,2,174.6,,,,,,13,,,,,0.63,,,31.4,,,,,
12-Dec-14,0,0,,,,3.27,151.03,,,,,,11.5,,,,,0.14,,,32.7,,6.043,,,
13-Dec-14,0,0,,,,8.5,203.53,,,,,,11.3,,,,,0.1,,,32.8,,,,,
14-Dec-14,0,0,,,,11.17,200.2,,,,,11.5,13,,,,,0.1,,,31.8,,6.082,,,
15-Dec-14,0,0,,,,5,175.67,,,,,,15.4,,,,,,,,31.4,,,,,
16-Dec-14,0,0,,,,3,208.97,,,,,,19.1,,,,,0.1,,,31.4,,6.108,,,
17-Dec-14,0,0,,,,8.5,231.5,,,,,21.8,22.5,,,,,0.16,,,31.2,,,,,
18-Dec-14,0,0,,,,10.33,261.37,,,,,,22.8,,,,,0.14,,,30.8,,6.069,,,
19-Dec-14,0,0,,,,6.83,205.63,,,,,,16.9,,,,,0.09,,,30.8,,,,,
20-Dec-14,0,0,,,,3.43,167.37,,,,,14.2,13.7,,,,,0.1,,,30.8,,6.036,,,
21-Dec-14,0,0,,,,1.6,144.93,,,,,,12,,,,,0.1,,,30.8,,,,,
22-Dec-14,0,0,,,,0.8,128.43,,,,,,10.9,,,,,0.1,,,30.8,,6.06,,,
23-Dec-14,0,0,,,,0.57,119.27,,,,,,10.8,,,,,0.1,,,30.8,,,,,
24-Dec-14,0,0,,,,0.5,109.57,,,,,9.5,10.6,,,,,0.1,,,30.8,,6.049,,,
25-Dec-14,0,0,,,,0.5,121.6,,,,,,12.2,,,,,0.07,,,30.8,,,,,
26-Dec-14,0,0,,,,0.5,136.23,,,,,,13.8,,,,,0.08,,,30.8,,6.186,,,
27-Dec-14,0,0,,,,2.43,165.87,,,,,,19.1,,,,,0.39,,,30.8,,,,,
28-Dec-14,0,0,,,,1.67,151.07,,,,,16.9,17.7,,,,,0.45,,,31,,6.227,,,
29-Dec-14,0,0,,,,1.5,196.57,,,,,,22.2,,,,,0.98,,,31.7,,,,,
30-Dec-14,0,0,,,,17,277.33,,,,,,31.3,,,,,4.78,,,32,,6.13,,,
31-Dec-14,0,0.42,,,,22.47,357.27,,,,,,40.8,,,,,23.04,,,32,,,,,
1-Jan-15,0,0.42,,,,22.33,398.5,,,,,,41.2,,,,,7.55,,,33.5,,6.115,,,
2-Jan-15,0,0.33,,,,16.67,376.13,,,,,,36.5,,,,,3.1,,,32.8,,,,,
3-Jan-15,0,0,,,,11.7,293.43,,,,,,35,,,,,2.4,,,32,,6.06,,,
4-Jan-15,0,1.25,,,,7.4,254.33,,,,,,36.4,,,,,8.2,,,38.3,,,,,
5-Jan-15,0,0,,,,9,222.17,,,,,,45.7,,,,,29.93,,,47.3,,6.17,,,
6-Jan-15,0,0,,,,14.5,222.17,,,,,33.5,51.4,,,,,34.33,,,47.5,,,,,
7-Jan-15,0,0,,,,18.23,220.63,,,,,,48.6,,,,,28.01,,,49.3,,6.226,,,
8-Jan-15,0,1.04,,,,12.63,188.33,,,,,,37.9,,,,,46.467,,,46.1,,,,,
9-Jan-15,0,0,,,,8.07,176.83,,,,,,32.4,,,,,49.2,,,48.1,,6.204,,,
10-Jan-15,0,0,,,,6.5,176,,,,,21,29.5,,,,,24.44,,,64.4,,,,,
11-Jan-15,0,0,,,,14.5,159.07,,,,,,23.8,,,,,14.23,,,59.4,,6.188,,,
12-Jan-15,0,0,,,,21.7,154.07,,,,,,23.5,,,,,8.2,,,59.1,,,,,
13-Jan-15,0,6.04,,,,16.93,163.83,,,,,16.5,19.5,,,,,9.7,,,57.2,,6.053,,,
14-Jan-15,0,9.65,,,,9.57,162.53,,,,,,16.5,,,,,14.45,,,48.8,,,,,
15-Jan-15,0,0.625,,,,9.43,148.6,,,,,,14.2,,,,,0.1,,,42.6,,6.308,,,
16-Jan-15,0,0,,,,6.33,140.8,,,,,,12.9,,,,,4.95,,,40.6,,,,,
17-Jan-15,0,0,,,,3.6,123.03,,,,,10.8,11.8,,,,,2.14,,,37.8,,5.601,,,
18-Jan-15,0,1.67,,,,6.53,141.83,,,,,,11.2,,,,,1.9,,,34.6,,,,,
19-Jan-15,0,0,,,,16.9,196.73,,,,,,11.7,,,,,1.13,,,33.3,,5.884,,,
20-Jan-15,0,0,,,,21.77,331.17,,,,,14.1,11.8,,,,,0.85,,,32.6,,,,,
21-Jan-15,0,0.21,,,,29.37,392.53,,,,,,15.9,,,,,7.17,,,32,,5.68,,,
22-Jan-15,0,0,,,,26.2,452.33,,,,,,20.4,,,,,14.79,,,33.6,,,,,
23-Jan-15,0,0,,,,59.67,457.43,,,,,,25.7,,,,,17.39,,,47.5,,5.61,,,
24-Jan-15,0,0,,,,76.67,454.93,,,,,43,28.6,,,,,49.32,,,50.8,,,,,
25-Jan-15,0,0,,,,75,478.8,,,,,,33.8,,,,,25.5,,,50.5,,5.595,,,
26-Jan-15,0,0,,,,54,397.1,,,,,,36.5,,,,,37.26,,,51.9,,,,,
27-Jan-15,0,0.63,,,,42,382.33,,,,,41.9,32,,,,,28.5,,,50.6,,5.557,,,
28-Jan-15,0,0,,,,45,326.9,,,,,,27.9,,,,,34.92,,,51.8,,,,,
29-Jan-15,0,0,,,,40.93,293.33,,,,,,22,,,,,45.35,,,85,,5.7,,,
30-Jan-15,0,0,,,,23.6,314.57,,,,,,29.4,,,,,25.46,,,100.5,,,,,
31-Jan-15,0,0,,,,42.13,386.4,,,,,30.3,39.9,,,,,20.19,,,110.9,,6.118,,,
1-Feb-15,0,0.63,,,,77.93,441.97,,,,,,50.9,,,,,28.18,,,122,,,,,
2-Feb-15,0,0,,,,76.27,407.97,,,,,,44.1,,,,,22.48,,,125.9,,9.475,,,
3-Feb-15,0,0.21,,,,69.17,333.66,,,,,,34,,,,,15.95,,,100.4,,,,,
4-Feb-15,0,0.42,,,,42.67,295.37,,,,,46.8,27.4,,,,,11,,,84.5,,8.774,,,
5-Feb-15,0,0,,,,32.43,267.13,,,,,,26.4,,,,,16.61,,,82.2,,,,,
6-Feb-15,0,0,,,,43.07,295.43,,,,,,26.8,,,,,25.17,,,91.4,,8.588,,,
7-Feb-15,0,0,,,,43.83,293.4,,,,,,29.4,,,,,21.04,,,94.6,,,,,
8-Feb-15,0,1.67,,,,35.5,356.67,,,,,39.5,26.4,,,,,14.05,,,104,,8.958,,,
9-Feb-15,0,0,,,,19.07,309,,,,,,27.9,,,,,27.74,,,163.3,,,,,
10-Feb-15,0,0,,,,11.37,216.84,,,,,,29,,,,,29.11,,,248.9,,10.885,,,
11-Feb-15,0,0,,,,7.07,245.13,,,,,31.9,25.7,,,,,35.1,,,175.4,,,,,
12-Feb-15,0,0,,,,7.5,188.83,,,,,,22.8,,,,,23.71,,,153.5,,11.378,,,
13-Feb-15,0,0,,,,6,215.23,,,,,,22.6,,,,,27.02,,,145.7,,,,,
14-Feb-15,0,0,,,,10.03,229.17,,,,,23.9,27.7,,,,,41.79,,,192,,10.525,,,
15-Feb-15,0,0.08,,,,10.97,222.9,,,,,,35.8,,,,,56.78,,,231.1,,,,,
16-Feb-15,0,0,,,,20.43,272.03,,,,,,35.7,,,,,39.35,,,248.6,,14.013,,,
17-Feb-15,0,0,,,,10.7,250.97,,,,,,36.7,,,,,21.78,,,212.7,,,,,
18-Feb-15,0,0,,,,8.03,213.8,,,,,25.6,30.4,,,,,18.65,,,166.4,,9.133,,,
19-Feb-15,0,0,,,,6.17,193.23,,,,,,25.9,,,,,15.56,,,115.3,,,,,
20-Feb-15,0,0,,,,4.37,183.47,,,,,,22.2,,,,,11.77,,,92.7,,8.643,,,
21-Feb-15,0,0,,,,4,160.97,,,,,15.4,20.1,,,,,6.05,,,81.6,,,,,
22-Feb-15,0,0,,,,4,138.73,,,,,,19.6,,,,,6.44,,,75.8,,8.131,,,
23-Feb-15,0,0,,,,3.57,181.97,,,,,,19.4,,,,,8.04,,,77.2,,,,,
24-Feb-15,0,0,,,,4.67,197.53,,,,,,24.7,,,,,19.08,,,82.9,,8.891,,,
25-Feb-15,0,0.13,,,,8.8,202.6,,,,,16.7,26.5,,,,,17.28,,,74.9,,,,,
26-Feb-15,0,0,,,,30.83,213.03,,,,,,24.9,,,,,17.66,,,68.7,,8.679,,,
27-Feb-15,0,0,,,,9.83,189.03,,,,,,24.5,,,,,26.54,,,69.1,,,,,
28-Feb-15,4.73,0,,,,13.83,187,,,,,17.5,25.8,,,,,20.05,,,69.9,,8.34,,,
1-Mar-15,4.06,0,,,,18.4,231.37,,,,,,33.807,,,,,19.24,,,70.153,,,,,
2-Mar-15,3.97,0,,,,19,283.43,,,,,,43.3556,,,,,14.51,,,69.477,,8.209,,,
3-Mar-15,4.08,0,,,,17.37,357.33,,,,,,62.4941,,,,,26.3,,,69.443,,,,,
4-Mar-15,,0,,,,17.83,418.13,,,,,79.4,72.2974,,,,,27.54,,,71.752,,8.007,,,
5-Mar-15,,0,,,,24.23,417.53,,,,,,65.9717,,,,,71.52,,,81.421,,,,,
6-Mar-15,,0,,,,20.17,348.57,,,,,,57.8793,,,,,72.79,,,95.227,,8.23,,,
7-Mar-15,3.18,0,,,,32.63,341.73,,,,,55,51.3249,,,,,54.26,,,124.984,,,,,
8-Mar-15,2.72,0,,,,25.43,335.73,,,,,,44.8771,,,,,58.36,,,126.512,,8.426,,,
9-Mar-15,1.73,0,,,,17.63,288.9,,,,,,37.6903,,,,,39.81,,,141.657,,,,,
10-Mar-15,1.2,0,,,,11.97,256.77,,,,,,32.3438,,,,,23.04,,,168.44,,19.043,,,
11-Mar-15,,0,,,,8.9,225.23,,,,,28.4,27.311,,,,,19.25,,,142.013,,,,,
12-Mar-15,,0,,,,8.6,212.23,,,,,,24.8894,,,,,15,,,113.587,,11.407,,,
13-Mar-15,0.3,0,,,,16.5,224.5,,,,,,24.1707,,,,,26.27,,,108.008,,,,,
14-Mar-15,1.26,0,,,,15.83,237.9,,,,,23.4,23.7866,,,,,14.4,,,103.599,,9.044,,,
15-Mar-15,19.28,0,,,,21.93,227.67,,,,,,25.2229,,,,,23.4,,,108.569,,,,,
16-Mar-15,22.17,0,,,,20.73,231.07,,,,,,36.2803,,,,,24.4,,,113.423,,8.48,,,
17-Mar-15,36.08,0,,,,21.37,250.2,,,,,24.6,43.3138,,,,,27.86,,,112.283,,,,,
18-Mar-15,106.42,3.13,,,,33.53,315.07,,,,,,46.2121,,,,,32.21,,,138.469,,8.26,,,
19-Mar-15,310.92,83.29,,,,74.5,481.33,,,,,,50.8596,,,,,32.54,,,195.998,,,,,
20-Mar-15,291.67,176.38,,,,97.57,535.03,,,,,,62.6498,,,,,59.11,,,175.452,,14.704,,,
21-Mar-15,385.92,295.73,,,,200,798.4,,,,,41.1,72.6368,,,,,104.67,,,160.797,,,,,
22-Mar-15,379.1,414.44,,,,195.33,732.43,,,,,,68.1334,,,,,101.11,,,155.327,,20.818,,,
23-Mar-15,303.5,494.85,,,,203.33,672.23,,,,,,62.3386,,,,,94.09,,,134.568,,,,,
24-Mar-15,314.25,441.45,,,,200,562.43,,,,,,67.318,,,,,83.25,,,124.011,,27.304,,,
25-Mar-15,364.5,458,,,,147.83,534.53,,,,,74.4,64.3773,,,,,52.5,,,156.169,,,,,
26-Mar-15,377.42,623.16,,,,105.67,471.1,,,,,,49.9455,,,,,23.92,,,198.522,,20.898,,,
27-Mar-15,371.58,563.56,,,,82.33,412,,,,,,37.9606,,,,,20.17,,,210.022,,,,,
28-Mar-15,241.08,623.49,,,,78.9,380.13,,,,,30.9,31.3663,,,,,16.66,,,172.998,,12.338,,,
29-Mar-15,227.08,359.3,,,,79.63,385.47,,,,,,26.0837,,,,,13.88,,,166.196,,,,,
30-Mar-15,312.1,248.2,,,,56.07,346.6,,,,,,24.0225,,,,,11.66,,,152.803,,10.608,,,
31-Mar-15,266.63,394.46,,,,42,338.77,,,,,,22.7016,,,,,8.8,,,142.191,,,,,
1-Apr-15,175.83,337.35,,,,35.73,327.8,,,,,,20.897,,,,,8.19,,,141.212,,8.242,,,
2-Apr-15,142.25,225.74,,,,52,343.83,,,,,,22.8277,,,,,7.85,,,102.634,,,,,
3-Apr-15,123.67,177.86,,,,48.57,308,,,,,,21.2256,,,,,10.4,,,83.536,,8.057,,,
4-Apr-15,165.75,165.58,,,,47.57,308.87,,,,,21.6,19.3251,,,,,7.47,,,74.401,,,,,
5-Apr-15,144.75,211.33,,,,46,331.8,,,,,,27.0883,,,,,7.43,,,66.249,,7.873,,,
6-Apr-15,114.42,194.76,,,,43.53,305.17,,,,,,27.8887,,,,,6.04,,,62.024,,,,,
7-Apr-15,96.42,158.6,,,,39.63,281.1,,,,,,24.829,,,,,7.4,,,67.699,,6.947,,,
8-Apr-15,82.42,134.42,,,,40.03,258.33,,,,,21.1,23.7866,,,,,9.27,,,97.679,,,,,
9-Apr-15,70.25,117.28,,,,39.3,253.4,,,,,,23.7278,,,,,11.31,,,92.884,,6.173,,,
10-Apr-15,62.58,103.58,,,,37.3,240.27,,,,,,25.4365,,,,,9.22,,,102.038,,,,,
11-Apr-15,54.16,97.78,,,,41.93,292.5,,,,,26.5,28.7356,,,,,9.75,,,87.232,,6.225,,,
12-Apr-15,48.5,89.95,,,,40,250.13,,,,,,26.8035,,,,,16.83,,,101.051,,,,,
13-Apr-15,45.33,76.96,,,,39.67,242.67,,,,,,28.3755,,,,,12.61,,,106.729,,6.582,,,
14-Apr-15,42.92,70.12,,,,36.2,234.7,,,,,,27.12,,,,,12.21,,,98.967,,,,,
15-Apr-15,42.58,71.4,,,,38.63,254.33,,,,,25.5,26.5205,,,,,8.5,,,83.42,,6.512,,,
16-Apr-15,62.75,61.38,,,,32.2,293.33,,,,,,28.8343,,,,,6.72,,,75.208,,,,,
17-Apr-15,53.58,63.13,,,,26.9,257.67,,,,,,25.4365,,,,,6,,,70.093,,6.626,,,
18-Apr-15,49.92,77.65,,,,29.83,232.27,,,,,20.3,22.4278,,,,,4.35,,,64.82,,,,,
19-Apr-15,47.42,76.39,,,,26.6,220.6,,,,,,20.5715,,,,,3.68,,,62.979,,6.412,,,
20-Apr-15,47.08,69.05,,,,22.07,203.43,,,,,,18.8855,,,,,3.64,,,72.331,,,,,
21-Apr-15,62.08,64.37,,,,21.73,213,,,,,,17.8994,,,,,3.4,,,70.764,,6.28,,,
22-Apr-15,55.58,68.16,,,,28.6,254.33,,,,,17.1,20.4636,,,,,2.36,,,70.764,,,,,
23-Apr-15,52.08,62.49,,,,20.47,206.37,,,,,,17.3079,,,,,5.44,,,68.356,,6.268,,,
24-Apr-15,49.58,67.61,,,,17.57,187.27,,,,,,16.5612,,,,,5.24,,,67.649,,,,,
25-Apr-15,46.67,74.79,,,,13,178.13,,,,,16.1,16.0429,,,,,6.02,,,80.507,,6.29,,,
26-Apr-15,45.5,49.63,,,,12.83,169.93,,,,,,15.0353,,,,,3.91,,,91.219,,,,,
27-Apr-15,41.83,41.88,,,,11.23,160.97,,,,,,13.8936,,,,,20.17,,,109.956,,6.276,,,
28-Apr-15,37.92,35.16,,,,9.13,148.53,,,,,,12.9275,,,,,3.13,,,92.884,,,,,
29-Apr-15,34.67,27,,,,6.7,152.93,,,,,13.6,12.6415,,,,,2.18,,,82.441,,6.014,,,
30-Apr-15,34.42,20.92,,,,6.73,134.83,,,,,,11.9626,,,,,2.04,,,76.02,,,,,
1-May-15,32.42,26.79,,,,7.27,146.1,,,,,,11.2327,,,,,2.31,,,71.44,,5.904,,,
2-May-15,32.75,25.9,,,,6.87,132.77,,,,,,11.2327,,,,,1.71,,,66.997,,,,,
3-May-15,35.08,30.79,,,,7.33,160.67,,,,,,11.2327,,,,,1.43,,,63.847,,6.063,,,
4-May-15,38.33,29.66,,,,7.47,150.37,,,,,,11.0475,,,,,1.35,,,62.024,,,,,
5-May-15,36.83,28.42,,,,7.93,166.73,,,,,21.7,10.5907,,,,,1.13,,,60.703,,6.12,,,
6-May-15,34,27.25,,,,7.17,152.33,,,,,,10.3067,,,,,0.9,,,60.703,,,,,
7-May-15,31.25,25.33,,,,6.07,145.6,,,,,,9.924,,,,,1.03,,,60.703,,6.151,,,
8-May-15,29.16,23.02,,,,5.13,134.5,,,,,,9.6523,,,,,0.95,,,60.282,,,,,
9-May-15,29.3,24.75,,,,4.87,130.2,,,,,18.7,9.3807,,,,,1,,,53.165,,6.007,,,
10-May-15,29.66,20.23,,,,4.9,113.53,,,,,,9.0597,,,,,1.1,,,52.142,,,,,
11-May-15,28,17.68,,,,4.1,117.87,,,,,,8.7881,,,,,0.73,,,52.142,,6.089,,,
12-May-15,23.0828,21.28,,,,3.83,118.53,,,,,,8.4671,,,,,0.78,,,52.142,,,,,
13-May-15,14.92,22.61,,,,3.5,120.53,,,,,16.3,8.5041,,,,,0.68,,,52.142,,6.045,,,
14-May-15,12.08,23.92,,,,5.77,139.93,,,,,,8.5905,,,,,0.57,,,52.142,,,,,
15-May-15,12.75,22.66,,,,5.87,184.17,,,,,,8.2695,,,,,0.7,,,51.551,,6.043,,,
16-May-15,12.16,23.83,,,,6.2,176.03,,,,,16.7,8.2695,,,,,0.68,,,51.132,,,,,
17-May-15,12.66,31.16,,,,9.17,215.27,,,,,,7.9732,,,,,0.68,,,51.132,,6.101,,,
18-May-15,12,27.75,,,,11.23,300.73,,,,,,7.8868,,,,,0.58,,,51.132,,,,,
19-May-15,11.16,25.58,,,,17.37,318.57,,,,,18.6,8.2572,,,,,0.47,,,50.465,,6.199,,,
20-May-15,9,17.33,,,,13.97,260.27,,,,,,8.3312,,,,,0.43,,,50.134,,,,,
21-May-15,8,16.08,,,,10.6,199.83,,,,,,8.146,,,,,0.2,,,50.134,,5.991,,,
22-May-15,7.75,12.13,,,,7.73,182.7,,,,,,7.8127,,,,,0.1,,,48.825,,,,,
23-May-15,10.42,6.33,,,,6.33,162.93,,,,,15.2,7.5904,,,,,0.05,,,48.178,,5.761,,,
24-May-15,10.08,3.42,,,,5.67,152.93,,,,,,7.5411,,,,,0.03,,,48.178,,,,,
25-May-15,9,5.83,,,,5.67,139.63,,,,,,7.146,,,,,0.04,,,48.178,,6.054,,,
26-May-15,8.33,5.08,,,,5.3,130.03,,,,,14.6,7.0842,,,,,0.03,,,48.178,,,,,
27-May-15,7,5.46,,,,4.17,118,,,,,,6.9731,,,,,0.1,,,47.458,,6.094,,,
28-May-15,7,3.83,,,,4.33,117.67,,,,,,6.7879,,,,,0.1,,,47.061,,,,,
29-May-15,9.17,2.92,,,,4.2,112.83,,,,,,6.7879,,,,,0.1,,,46.273,,5.926,,,
30-May-15,10,4.75,,,,3.87,120.33,,,,,13.8,6.7879,,,,,0.08,,,46.273,,,,,
31-May-15,12,13.68,,,,5.03,107.13,,,,,,6.541,,,,,0.09,,,46.273,,5.975,,,
1-Jun-15,11.58,12.6,,,,5.07,124.1,,,,,,8.8801,,,,,0.08,,,45.727,,,,,
2-Jun-15,11.08,13.49,,,,4.67,104.47,,,,,,8.9861,,,,,0.08,,,45.34,,6.839,,,
3-Jun-15,10.42,14,,,,4,93.2,,,,,,8.7741,,,,,0.08,,,45.34,,,,,
4-Jun-15,9.17,15.96,,,,4.93,86.53,,,,,,8.4032,,,,,0.08,,,44.763,,6.276,,,
5-Jun-15,8.42,36.64,,,,5,84.33,,,,,,7.8203,,,,,0.08,,,43.85,,,,,
6-Jun-15,8.5,37.39,,,,4.83,87.8,,,,,11.1,7.8203,,,,,0.08,,,43.511,,6.018,,,
7-Jun-15,9,38.5,,,,4.5,76.5,,,,,,7.5023,,,,,0.08,,,43.511,,,,,
8-Jun-15,8.83,36,,,,3.77,76.97,,,,,,6.8929,,,,,0.07,,,43.511,,6.004,,,
9-Jun-15,7,36,,,,3.1,72.83,,,,,,6.3895,,,,,0.08,,,43.511,,,,,
10-Jun-15,7,38.46,,,,2.07,66.37,,,,,10.1,5.9126,,,,,0.09,,,43.511,,6.022,,,
11-Jun-15,7.33,38.71,,,,2,76.33,,,,,,6.3365,,,,,0.08,,,43.511,,,,,
12-Jun-15,6.75,42.92,,,,2,68.87,,,,,,6.8399,,,,,1.77,,,42.986,,6.076,,,
13-Jun-15,6.16,43.5,,,,2,65.77,,,,,9.6,7.1844,,,,,4.03,,,41.571,,,,,
14-Jun-15,6,43.08,,,,2,61.33,,,,,,7.1844,,,,,4.45,,,39.999,,6.052,,,
15-Jun-15,5.25,38,,,,2,67,,,,,,6.734,,,,,5.18,,,39.574,,,,,
16-Jun-15,2.63,37.38,,,,1.87,61.37,,,,,,6.8929,,,,,5.93,,,39.744,,6.084,,,
17-Jun-15,2.03,37.54,,,,1.8,57.47,,,,,8.7,7.0519,,,,,6.35,,,39.999,,,,,
18-Jun-15,0.1,37.94,,,,1.5,55.77,,,,,,6.5485,,,,,6.6,,,39.999,,5.951,,,
19-Jun-15,0.1,38.42,,,,1.5,60.07,,,,,,6.5485,,,,,6.35,,,39.433,,,,,
20-Jun-15,0.23,41.1,,,,1.5,61.1,,,,,9.1,6.5485,,,,,4.8,,,39.152,,5.902,,,
21-Jun-15,0.1,42.29,,,,1.5,58.47,,,,,,6.27,,,,,3.25,,,39.152,,,,,
22-Jun-15,0.1,37.63,,,,1.5,57.43,,,,,,6.09,,,,,1.18,,,39.152,,5.963,,,
23-Jun-15,,21.35,,,,1.1,53.7,,,,,,5.88,,,,,0.48,,,39.152,,,,,
24-Jun-15,0.3,14.52,,,,1,58.1,,,,,9,5.86,,,,,0.31,,,39.152,,6.009,,,
25-Jun-15,0.1,26.23,,,,0.8,50.1,,,,,,5.73,,,,,0.21,,,39.152,,,,,
26-Jun-15,,40.56,,,,0.8,56.23,,,,,,5.74,,,,,0.2,,,39.152,,6.088,,,
27-Jun-15,,38.65,,,,0.6,52.67,,,,,8.6,5.63,,,,,0.18,,,38.663,,,,,
28-Jun-15,,35.83,,,,0.6,48.73,,,,,,5.55,,,,,0.15,,,37.492,,6.02,,,
29-Jun-15,,32.65,,,,0.47,49.23,,,,,,5.46,,,,,0.14,,,37.492,,,,,
30-Jun-15,,28.91,,,,0.43,47.47,,,,,,5.4,,,,,0.11,,,37.492,,5.918,,,
1-Jul-15,,18.25,,,,0.33,45.3,,,,,,5.54,,,,,0.1,,,35.221,,,,,
2-Jul-15,,20.58,,,,0.25,44.93,,,,,,5.56,,,,,0.1,,,34.473,,5.941,,,
3-Jul-15,,20.31,,,,0.22,50.7,,,,,,5.58,,,,,0.1,,,34.039,,,,,
4-Jul-15,,18.58,,,,0.2,46.77,,,,,8.4,5.75,,,,,0.09,,,34.867,,6.194,,,
5-Jul-15,,29.66,,,,0.2,45.93,,,,,,5.59,,,,,0.1,,,35.773,,,,,
6-Jul-15,,31.42,,,,0.2,47.37,,,,,,5.53,,,,,0.1,,,36.167,,6.116,,,
7-Jul-15,,14.71,,,,0.2,47,,,,,8.4,5.32,,,,,0.1,,,35.497,,,,,
8-Jul-15,,8.83,,,,0.2,44.73,,,,,,5.21,,,,,0.1,,,34.512,,5.938,,,
9-Jul-15,,0.63,,,,0.2,47.1,,,,,,5.1,,,,,0.1,,,34.039,,,,,
10-Jul-15,,0.63,,,,0.1,46.27,,,,,,5.03,,,,,0.1,,,34.039,,6.001,,,
11-Jul-15,,1.15,,,,0.1,47.87,,,,,8.4,5.11,,,,,0.1,,,34.039,,,,,
12-Jul-15,,0,,,,0.1,44.9,,,,,,5.2,,,,,0.1,,,33.527,,5.941,,,
13-Jul-15,,3.54,,,,0.1,47.07,,,,,,5.08,,,,,0.1,,,32.148,,,,,
